epoch,accuracy,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,loss,lr,val_accuracy,val_f1_class_0,val_f1_class_1,val_f1_class_2,val_f1_class_3,val_f1_class_4,val_loss
0,0.7073113918304443,0.5838943123817444,0.6586966514587402,0.6689460277557373,0.7743775248527527,0.828228771686554,0.8006276488304138,0.000100000005,0.07199147343635559,0.0014703915221616626,0.09405799955129623,0.1500626653432846,0.0560033842921257,0.047060515731573105,2.2953500747680664
1,0.827589750289917,0.711837649345398,0.797992467880249,0.8336542248725891,0.8598974347114563,0.9330294728279114,0.4769359230995178,0.000100000005,0.12018883228302002,0.0533144474029541,0.12004852294921875,0.19567789137363434,0.06520356982946396,0.3251260221004486,2.357468605041504
2,0.8533146977424622,0.746592104434967,0.8311824798583984,0.8642124533653259,0.8781631588935852,0.9461455941200256,0.4075346887111664,0.000100000005,0.25130391120910645,0.21879199147224426,0.12119106203317642,0.31987622380256653,0.07091022282838821,0.7533735036849976,1.7802857160568237
3,0.8685407042503357,0.7706144452095032,0.8513142466545105,0.880269467830658,0.8882881999015808,0.9522427916526794,0.367539644241333,0.000100000005,0.48559027910232544,0.5644197463989258,0.15426474809646606,0.4564689099788666,0.0966477319598198,0.8348707556724548,1.1430128812789917
4,0.8783338665962219,0.785343587398529,0.8632017374038696,0.8903792500495911,0.89635169506073,0.9564412832260132,0.3396235406398773,0.000100000005,0.6366162896156311,0.7286580204963684,0.2033834159374237,0.5834037065505981,0.11524701118469238,0.8595574498176575,0.8569115400314331
5,0.8863372206687927,0.7984563112258911,0.8731436133384705,0.8981227874755859,0.9007699489593506,0.960660994052887,0.31806817650794983,0.000100000005,0.7182396054267883,0.8024407625198364,0.24754850566387177,0.6677205562591553,0.1388978213071823,0.86155766248703,0.6879074573516846
6,0.8931301832199097,0.8098500370979309,0.8794024586677551,0.9055004715919495,0.9071652889251709,0.9633671045303345,0.2999376952648163,0.000100000005,0.7456504106521606,0.825230062007904,0.27969875931739807,0.6760246753692627,0.14613208174705505,0.8723124265670776,0.6385456323623657
7,0.8989769220352173,0.8200230598449707,0.8862958550453186,0.9100818634033203,0.9123294353485107,0.9657054543495178,0.2852301597595215,0.000100000005,0.7448890209197998,0.8243436217308044,0.27686306834220886,0.6743878722190857,0.14830943942070007,0.8778836131095886,0.6378247141838074
8,0.9033176302909851,0.8276721835136414,0.8903148770332336,0.9145331978797913,0.9153444170951843,0.9683020114898682,0.27286890149116516,0.000100000005,0.7384170293807983,0.818763792514801,0.2683074474334717,0.6712449789047241,0.14809882640838623,0.8871831893920898,0.6495862603187561
9,0.907934308052063,0.8347557783126831,0.8935083150863647,0.9193549156188965,0.9206332564353943,0.9708045721054077,0.2609378695487976,0.000100000005,0.7259679436683655,0.8080268502235413,0.2580304443836212,0.6757169961929321,0.14041565358638763,0.8874943256378174,0.6771790981292725
10,0.9121015667915344,0.8415785431861877,0.8985234498977661,0.9234082102775574,0.9241098761558533,0.9723420739173889,0.2511568069458008,0.000100000005,0.74724942445755,0.825975775718689,0.26791396737098694,0.7002373933792114,0.14934486150741577,0.8986594080924988,0.6243386268615723
11,0.9152476787567139,0.8476657271385193,0.9013996124267578,0.9256813526153564,0.9266714453697205,0.9741308689117432,0.24189841747283936,0.000100000005,0.7877184152603149,0.8583316802978516,0.3142661452293396,0.7052584886550903,0.17498630285263062,0.9083157181739807,0.5407816767692566
12,0.9182637333869934,0.8528600335121155,0.9037789702415466,0.9281973242759705,0.929818332195282,0.9760051965713501,0.2336411029100418,0.000100000005,0.7618684768676758,0.8375621438026428,0.2810984253883362,0.7006810903549194,0.16204816102981567,0.9073669910430908,0.5952041745185852
13,0.9210195541381836,0.8570409417152405,0.9059963822364807,0.9317764043807983,0.932421863079071,0.9770961403846741,0.2264884114265442,0.000100000005,0.7468306422233582,0.825067937374115,0.270628958940506,0.6829622983932495,0.15509197115898132,0.9101963043212891,0.6282327175140381
14,0.9230420589447021,0.861197292804718,0.9080163836479187,0.9329569339752197,0.9346382021903992,0.9777336716651917,0.21969249844551086,0.000100000005,0.7861956357955933,0.8567513227462769,0.3075783848762512,0.7145260572433472,0.17594197392463684,0.9165449738502502,0.5402397513389587
15,0.9252616763114929,0.8642848134040833,0.9096782803535461,0.9353817701339722,0.9375770092010498,0.9787789583206177,0.21349725127220154,0.000100000005,0.7731373906135559,0.8463774919509888,0.28895777463912964,0.7188469171524048,0.1673745959997177,0.9160757660865784,0.5720460414886475
16,0.9282580018043518,0.8690590858459473,0.912558913230896,0.9385018944740295,0.9407585859298706,0.9798606634140015,0.2057497203350067,0.000100000005,0.7898884415626526,0.8595515489578247,0.31285905838012695,0.7144469022750854,0.17762391269207,0.9245164394378662,0.5339002013206482
17,0.9307615160942078,0.8746097683906555,0.9155264496803284,0.9401319622993469,0.9427863359451294,0.9800972938537598,0.20068329572677612,0.000100000005,0.7876423001289368,0.8576298952102661,0.3060626685619354,0.7153689861297607,0.17970332503318787,0.9302445650100708,0.5386144518852234
18,0.9321452975273132,0.8757290244102478,0.9176028370857239,0.9419770836830139,0.9433445334434509,0.9812913537025452,0.19534611701965332,0.000100000005,0.794380784034729,0.8629385232925415,0.31402719020843506,0.709599494934082,0.18852177262306213,0.9336076378822327,0.5192117094993591
19,0.9341993927955627,0.8797206878662109,0.9191081523895264,0.9439567923545837,0.9458268880844116,0.9817845821380615,0.19039621949195862,0.000100000005,0.7861194610595703,0.8563083410263062,0.3007270395755768,0.7162777781486511,0.18192090094089508,0.9322301149368286,0.5383243560791016
