epoch,accuracy,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,loss,lr,val_accuracy,val_f1_class_0,val_f1_class_1,val_f1_class_2,val_f1_class_3,val_f1_class_4,val_loss
31,0.9262390732765198,0.8758512735366821,0.9117874503135681,0.923805296421051,0.9427990317344666,0.9743536114692688,0.21465131640434265,0.000100000005,0.781855583190918,0.8529408574104309,0.2724837064743042,0.7667883634567261,0.1965092122554779,0.9051884412765503,0.5547388792037964
32,0.9276154041290283,0.8776347637176514,0.9140875339508057,0.9254035353660583,0.9437766671180725,0.9747364521026611,0.2087816596031189,0.000100000005,0.7640385031700134,0.8382510542869568,0.25449463725090027,0.7560433149337769,0.1932898610830307,0.9061697721481323,0.6036924719810486
33,0.9299736618995667,0.8826342821121216,0.91705322265625,0.9266833066940308,0.9460752010345459,0.9750689268112183,0.20353475213050842,0.000100000005,0.7475159168243408,0.8247312903404236,0.23441365361213684,0.7789691686630249,0.1854802966117859,0.894766092300415,0.6435421109199524
34,0.9307229518890381,0.882473886013031,0.9177325963973999,0.9286829829216003,0.9462150931358337,0.9762302041053772,0.1997157782316208,0.000100000005,0.7548254728317261,0.8304557800292969,0.24296849966049194,0.7670642137527466,0.19389162957668304,0.8972559571266174,0.62857586145401
35,0.9324581027030945,0.8849654197692871,0.919537365436554,0.9302796125411987,0.9481968283653259,0.9771265983581543,0.19655810296535492,0.000100000005,0.7705866694450378,0.8434606194496155,0.25426986813545227,0.7831871509552002,0.19865377247333527,0.9038425087928772,0.588213324546814
36,0.9340158104896545,0.8868892192840576,0.9212709665298462,0.9325795769691467,0.9494910836219788,0.9778464436531067,0.192574605345726,0.000100000005,0.7634674906730652,0.837591290473938,0.2513374090194702,0.7671779990196228,0.19736641645431519,0.902320146560669,0.6083177328109741
37,0.9355893135070801,0.8897520899772644,0.922489583492279,0.9335024952888489,0.951055109500885,0.9791293740272522,0.18832075595855713,0.000100000005,0.7877565026283264,0.8571329116821289,0.2755667269229889,0.7769374251365662,0.20088675618171692,0.9209555983543396,0.5477819442749023
38,0.9365713000297546,0.8913407325744629,0.9243454337120056,0.9347644448280334,0.9515476822853088,0.978975772857666,0.184926837682724,0.000100000005,0.8201545476913452,0.8818358182907104,0.3026925027370453,0.81077641248703,0.23306618630886078,0.9304720759391785,0.466053307056427
39,0.9375690221786499,0.8917908668518066,0.9245086908340454,0.9367577433586121,0.9530975222587585,0.9798141717910767,0.18196843564510345,0.000100000005,0.8027563095092773,0.8685998916625977,0.28713172674179077,0.8025515079498291,0.21995188295841217,0.9183583855628967,0.5101125240325928
40,0.9389374256134033,0.8950991034507751,0.9274793863296509,0.9368169903755188,0.9530283808708191,0.9803245067596436,0.1785009354352951,0.000100000005,0.7900788187980652,0.8587455153465271,0.2772446870803833,0.7834803462028503,0.20910361409187317,0.9188913106918335,0.5477083325386047
41,0.940262496471405,0.8959115147590637,0.9283636808395386,0.9392849802970886,0.9549713730812073,0.9809516668319702,0.1746782660484314,0.000100000005,0.8155099749565125,0.8783140778541565,0.2981785535812378,0.8086028695106506,0.22835856676101685,0.9290218353271484,0.47782787680625916
42,0.9415244460105896,0.8978714346885681,0.9296615123748779,0.9404823780059814,0.955991804599762,0.9818156957626343,0.1721552014350891,0.000100000005,0.8021852374076843,0.8679810762405396,0.2849593758583069,0.7867520451545715,0.22478428483009338,0.9341769814491272,0.5117819905281067
43,0.9417728781700134,0.8984138369560242,0.9308468103408813,0.9406647682189941,0.955166220664978,0.9820501208305359,0.1697131246328354,0.000100000005,0.7994441986083984,0.8657481670379639,0.28448373079299927,0.7920302748680115,0.2225075662136078,0.9223864674568176,0.5262576341629028
44,0.9433897733688354,0.9007138609886169,0.9320290684700012,0.9421738386154175,0.9567210078239441,0.983632504940033,0.16697971522808075,0.000100000005,0.7896981239318848,0.8584811091423035,0.27052587270736694,0.8045501112937927,0.21404002606868744,0.9126538634300232,0.5489367842674255
45,0.9438629746437073,0.9007185697555542,0.9327788949012756,0.9434814453125,0.9579399824142456,0.9826931953430176,0.16383269429206848,0.000100000005,0.8144059181213379,0.877259373664856,0.29419004917144775,0.8168615102767944,0.23119911551475525,0.9333283305168152,0.4834442734718323
46,0.9450500011444092,0.9033433198928833,0.9330400228500366,0.9446775317192078,0.9589696526527405,0.9835808277130127,0.16183222830295563,0.000100000005,0.8124262094497681,0.87593674659729,0.29443293809890747,0.8262501955032349,0.2298138290643692,0.9134405851364136,0.4930010735988617
47,0.945582389831543,0.9044010043144226,0.9346287250518799,0.9446868300437927,0.9583668112754822,0.9841437935829163,0.15974220633506775,0.000100000005,0.8099897503852844,0.8739938139915466,0.2930459976196289,0.811991810798645,0.23181885480880737,0.9177486896514893,0.5005089044570923
48,0.9467023611068726,0.9059041142463684,0.9356398582458496,0.9456584453582764,0.9605209827423096,0.9842552542686462,0.15609633922576904,0.000100000005,0.824456512928009,0.8847342729568481,0.3065858483314514,0.819840669631958,0.2520125210285187,0.9260929822921753,0.46034011244773865
49,0.9472189545631409,0.9060624837875366,0.9359921216964722,0.9470107555389404,0.9605842232704163,0.9848641753196716,0.15455856919288635,0.000100000005,0.8058019280433655,0.8705005645751953,0.2865394055843353,0.7962616682052612,0.23480656743049622,0.9316602945327759,0.5127813816070557
50,0.9488121867179871,0.909701406955719,0.93893963098526,0.9480726718902588,0.9607993364334106,0.9851424694061279,0.15181612968444824,0.000100000005,0.8141775131225586,0.8771105408668518,0.2952537536621094,0.8030842542648315,0.2380552440881729,0.9344923496246338,0.4912097752094269
51,0.9490054249763489,0.9088549017906189,0.938442051410675,0.9489201903343201,0.961554765701294,0.9857357740402222,0.14991866052150726,0.000100000005,0.812007486820221,0.8753350973129272,0.29575106501579285,0.8025484681129456,0.2364019751548767,0.9287906289100647,0.5026653409004211
52,0.9502042531967163,0.9117529392242432,0.9395516514778137,0.9499669671058655,0.9625450968742371,0.9858773350715637,0.1475735604763031,0.000100000005,0.8204591274261475,0.8816867470741272,0.2987283766269684,0.8070011138916016,0.25112998485565186,0.9436009526252747,0.47476887702941895
53,0.9508510231971741,0.9125375151634216,0.9406914710998535,0.9503437876701355,0.9630857706069946,0.9862533807754517,0.14621227979660034,0.000100000005,0.8211063146591187,0.8822414875030518,0.3006109893321991,0.8146593570709229,0.24480146169662476,0.9371028542518616,0.4744793176651001
54,0.95130455493927,0.9132571220397949,0.9415574073791504,0.9503399133682251,0.9633849263191223,0.9865743517875671,0.14397498965263367,0.000100000005,0.8225530385971069,0.8833945393562317,0.3042035400867462,0.8199436664581299,0.24801026284694672,0.9289109110832214,0.4712373912334442
55,0.9520853757858276,0.9138405919075012,0.9424014091491699,0.9517329931259155,0.9644259810447693,0.9867886900901794,0.14145956933498383,0.000100000005,0.8257128596305847,0.8857746124267578,0.31332728266716003,0.8250014185905457,0.24169111251831055,0.9229319095611572,0.4612829089164734
56,0.9523811340332031,0.9145388603210449,0.9425318837165833,0.9520516395568848,0.9640592932701111,0.9873286485671997,0.1401238739490509,0.000100000005,0.821905791759491,0.8828046321868896,0.2982657253742218,0.8190581202507019,0.25348562002182007,0.93760746717453,0.47529348731040955
57,0.9534222483634949,0.9172336459159851,0.9440307021141052,0.9526210427284241,0.9649654626846313,0.9869685173034668,0.13830481469631195,0.000100000005,0.8316899538040161,0.8901538252830505,0.31613290309906006,0.8258488178253174,0.252987265586853,0.9355924129486084,0.4475279152393341
58,0.9540847539901733,0.9172136783599854,0.9441661238670349,0.9540094137191772,0.9656686186790466,0.988006591796875,0.13604925572872162,0.000100000005,0.8387330174446106,0.8953090906143188,0.3223341703414917,0.8246955275535583,0.2669365704059601,0.9432950615882874,0.4322514235973358
59,0.9542819261550903,0.9182588458061218,0.9454038739204407,0.9534367322921753,0.965679943561554,0.9873855113983154,0.13569997251033783,0.000100000005,0.8426923751831055,0.8980793356895447,0.3292381167411804,0.8266463875770569,0.2706822156906128,0.9448042511940002,0.4256085157394409
60,0.9552363157272339,0.9187722206115723,0.945452094078064,0.9554573893547058,0.967093288898468,0.9882534742355347,0.13280010223388672,0.000100000005,0.8615372776985168,0.9118202924728394,0.3528396189212799,0.8484845757484436,0.2975854277610779,0.950469970703125,0.3711388111114502
61,0.9552047252655029,0.920001745223999,0.9461707472801208,0.9545127153396606,0.9661466479301453,0.9879308938980103,0.13200843334197998,0.000100000005,0.8581109642982483,0.9093681573867798,0.3566746711730957,0.8389517664909363,0.28028404712677,0.9480105638504028,0.3848645091056824
62,0.9566599130630493,0.921791672706604,0.9475953578948975,0.9569435119628906,0.9673133492469788,0.9885538816452026,0.1301981508731842,0.000100000005,0.8384665250778198,0.8951711654663086,0.3253057599067688,0.8224858045578003,0.2626418471336365,0.9427416324615479,0.43549829721450806
63,0.9568807482719421,0.9219145178794861,0.9479272365570068,0.9570159912109375,0.968124270439148,0.9884681701660156,0.12831832468509674,0.000100000005,0.8473750352859497,0.901702344417572,0.3371710479259491,0.8253896236419678,0.27448925375938416,0.9478857517242432,0.41072186827659607
64,0.9572041630744934,0.9227374196052551,0.9481537938117981,0.9574354887008667,0.9677769541740417,0.9888075590133667,0.1267821043729782,0.000100000005,0.8656108379364014,0.9148110151290894,0.363334059715271,0.8485190272331238,0.29494696855545044,0.9522939324378967,0.3632895052433014
65,0.9580757021903992,0.9236939549446106,0.9490631818771362,0.95826655626297,0.9688899517059326,0.989338219165802,0.12591327726840973,0.000100000005,0.8508775234222412,0.9041604995727539,0.34502920508384705,0.8409566879272461,0.27113157510757446,0.9425181746482849,0.40295958518981934
66,0.9585055112838745,0.9246059060096741,0.9495406746864319,0.9585638642311096,0.9693548083305359,0.9894784688949585,0.1250288337469101,0.000100000005,0.8694940209388733,0.9173362255096436,0.3710922598838806,0.8445543050765991,0.30980682373046875,0.9525274038314819,0.3577522337436676
67,0.958690881729126,0.9251086115837097,0.9506174921989441,0.9584152698516846,0.9685154557228088,0.9897159934043884,0.12284804880619049,0.000100000005,0.853123664855957,0.9057585597038269,0.3461109399795532,0.8357365727424622,0.2834163308143616,0.9434853792190552,0.4007967710494995
68,0.9585173726081848,0.9247907400131226,0.949359118938446,0.9585936665534973,0.9689323306083679,0.9898849725723267,0.1226128339767456,0.000100000005,0.8673239946365356,0.915840744972229,0.3609865605831146,0.8528348207473755,0.31475594639778137,0.9493808746337891,0.364492267370224
69,0.9597359299659729,0.9271377921104431,0.9506732821464539,0.9600047469139099,0.9698819518089294,0.9899709224700928,0.12035401165485382,0.000100000005,0.8825141787528992,0.9264307022094727,0.39821675419807434,0.8504336476325989,0.33186817169189453,0.9561817646026611,0.3269551396369934
70,0.9603984355926514,0.9270524382591248,0.9519017934799194,0.9609672427177429,0.9703910946846008,0.9906153678894043,0.11881785094738007,0.000100000005,0.8853694796562195,0.9285063147544861,0.40438559651374817,0.853606641292572,0.339692622423172,0.9564083814620972,0.3166850507259369
71,0.9610254764556885,0.9287995100021362,0.9530327916145325,0.961162805557251,0.9708839654922485,0.990239679813385,0.11742451041936874,0.000100000005,0.8800776600837708,0.9248904585838318,0.38720008730888367,0.8613483905792236,0.33131736516952515,0.9501733779907227,0.3273536264896393
72,0.960587739944458,0.9281927943229675,0.9522472023963928,0.9601906538009644,0.9707805514335632,0.9905239939689636,0.11699780821800232,0.000100000005,0.8694179058074951,0.9174308776855469,0.364296555519104,0.8561649918556213,0.31568628549575806,0.9505240321159363,0.36013445258140564
73,0.9612699747085571,0.9292183518409729,0.9531062245368958,0.9610925316810608,0.9712058305740356,0.9908068776130676,0.1158234104514122,0.000100000005,0.8674762845039368,0.9160327911376953,0.36603400111198425,0.848078191280365,0.3153425455093384,0.9441314339637756,0.36778774857521057
74,0.9615144729614258,0.9297689199447632,0.9527784585952759,0.9617023468017578,0.9717249870300293,0.9906647801399231,0.11413242667913437,0.000100000005,0.8768797516822815,0.9225758910179138,0.37511909008026123,0.8614903092384338,0.34208944439888,0.9505033493041992,0.3398093581199646
75,0.9618891477584839,0.9298174977302551,0.9539348483085632,0.9625899791717529,0.9716803431510925,0.9904634356498718,0.11365386843681335,0.000100000005,0.8674382567405701,0.9159701466560364,0.3637683093547821,0.8579791784286499,0.30801475048065186,0.9457705616950989,0.3664873540401459
76,0.9621927738189697,0.9304682612419128,0.953764796257019,0.9627202153205872,0.9721027612686157,0.9909907579421997,0.11282972246408463,0.000100000005,0.8800015449523926,0.9246304035186768,0.38755369186401367,0.8577320575714111,0.3327033817768097,0.9541297554969788,0.3340880274772644
77,0.9624254703521729,0.9309638738632202,0.9547128081321716,0.9624375104904175,0.9717103242874146,0.9913251399993896,0.11206458508968353,0.000100000005,0.8692275285720825,0.9171529412269592,0.3702506422996521,0.8477452397346497,0.313682496547699,0.9472483396530151,0.3661678433418274
78,0.9636874198913574,0.9335924386978149,0.9557732343673706,0.96359783411026,0.9733569025993347,0.991237998008728,0.10979180783033371,0.000100000005,0.8804964423179626,0.9249171614646912,0.3899332284927368,0.8591139316558838,0.33160635828971863,0.9555711150169373,0.33448612689971924
79,0.9634823203086853,0.9332482814788818,0.9559870362281799,0.9631094932556152,0.9727061986923218,0.9914938807487488,0.10916637629270554,0.000100000005,0.8748239278793335,0.9211740493774414,0.3782060444355011,0.8663581609725952,0.31564003229141235,0.9443386793136597,0.3460250198841095
80,0.9641172885894775,0.934102475643158,0.956787109375,0.9639829993247986,0.9732240438461304,0.991601824760437,0.10776977986097336,0.000100000005,0.8778315186500549,0.9231809973716736,0.38213247060775757,0.8588371276855469,0.3335835039615631,0.9509556293487549,0.34097760915756226
81,0.964298665523529,0.9337925910949707,0.9563164114952087,0.9648252129554749,0.9734408855438232,0.9921513795852661,0.10715410858392715,1.0000001e-05,0.8807629346847534,0.9252269268035889,0.38792455196380615,0.8612794876098633,0.3378809690475464,0.9515147805213928,0.3331895172595978
82,0.9641922116279602,0.9337863326072693,0.9566448926925659,0.9646289944648743,0.9732432961463928,0.9917498230934143,0.10718367248773575,1.0000001e-05,0.8834278583526611,0.927115797996521,0.39470094442367554,0.860934853553772,0.3399330973625183,0.9524141550064087,0.32561200857162476
83,0.9643183946609497,0.934319257736206,0.956490159034729,0.9644504189491272,0.9737988710403442,0.9917264580726624,0.10712918639183044,1.0000001e-05,0.8834659457206726,0.9271324872970581,0.3949907124042511,0.8603650331497192,0.3406365215778351,0.9526380300521851,0.3264010548591614
84,0.9644524455070496,0.935209333896637,0.9571103453636169,0.9646641612052917,0.9728419184684753,0.9915850758552551,0.10699018836021423,1.0000001e-05,0.8830090761184692,0.9267792105674744,0.3929407000541687,0.8607755899429321,0.34141576290130615,0.9531062841415405,0.3282657265663147
85,0.9646180868148804,0.9347225427627563,0.9566348195075989,0.9649484753608704,0.9739353656768799,0.9919176697731018,0.1071615219116211,1.0000001e-05,0.8845319151878357,0.9278280735015869,0.3951050639152527,0.8616413474082947,0.34796857833862305,0.9528969526290894,0.32422536611557007
